1,2,3,4,5
0.095424,0.098214,0.095424,0.095424,0.074906
0.095424,0.098772,0.094866,0.097098,0.07622
0.097098,0.09933,0.095424,0.095424,0.074906
0.094866,0.094866,0.092634,0.092634,0.072716
0.092634,0.093192,0.092076,0.092076,0.072278
0.091518,0.091518,0.08817,0.08817,0.069212
0.08817,0.08817,0.080915,0.080915,0.063517
0.079799,0.079799,0.075335,0.075335,0.059137
0.076451,0.077009,0.076451,0.076451,0.060013
0.078683,0.079799,0.078683,0.078683,0.061765
0.078683,0.080357,0.077567,0.077567,0.060889
0.075893,0.075893,0.071429,0.071429,0.05607
0.077009,0.077567,0.077009,0.077009,0.060451
0.077009,0.079241,0.075335,0.075335,0.059137
0.075893,0.075893,0.075893,0.075893,0.059575
0.075893,0.075893,0.073103,0.073103,0.057385
0.073103,0.073661,0.071987,0.071987,0.056508
0.071987,0.073661,0.071987,0.071987,0.056508
0.071987,0.072545,0.070313,0.070313,0.055194
0.070313,0.070871,0.066406,0.066406,0.052127
0.066406,0.070313,0.065848,0.065848,0.051689
0.066406,0.066964,0.066406,0.066406,0.052127
0.06808,0.069196,0.06808,0.06808,0.053442
0.069754,0.070871,0.069754,0.069754,0.054756
0.070313,0.070313,0.070313,0.070313,0.055194
0.071987,0.073661,0.071987,0.071987,0.056508
0.077009,0.078125,0.077009,0.077009,0.060451
0.078125,0.079799,0.078125,0.078125,0.061327
0.080915,0.080915,0.080915,0.080915,0.063517
0.082031,0.082589,0.082031,0.082031,0.064393
0.082031,0.082589,0.080357,0.080357,0.063079
0.080915,0.081473,0.080915,0.080915,0.063517
0.080915,0.081473,0.077009,0.077009,0.060451
0.078125,0.078125,0.078125,0.078125,0.061327
0.078683,0.079241,0.078683,0.078683,0.061765
0.078683,0.079241,0.078683,0.078683,0.061765
0.078683,0.079241,0.078683,0.078683,0.061765
0.080357,0.080357,0.080357,0.080357,0.063079
0.080357,0.080915,0.080357,0.080357,0.063079
0.080357,0.080357,0.079799,0.079799,0.062641
0.079799,0.081473,0.079241,0.079241,0.062203
0.079241,0.079799,0.078125,0.078125,0.061327
0.078683,0.079799,0.078683,0.078683,0.061765
0.078683,0.078683,0.077009,0.077009,0.060451
0.077567,0.077567,0.077567,0.077567,0.060889
0.077567,0.077567,0.075335,0.075335,0.059137
0.075335,0.076451,0.073661,0.073661,0.057823
0.073661,0.074777,0.072545,0.072545,0.056946
0.074219,0.074777,0.074219,0.074219,0.058261
0.074219,0.074777,0.074219,0.074219,0.058261
0.074219,0.074219,0.071429,0.071429,0.05607
0.072545,0.073103,0.072545,0.072545,0.056946
0.072545,0.073103,0.070871,0.070871,0.055632
0.070871,0.071987,0.070871,0.070871,0.055632
0.070871,0.070871,0.070313,0.070313,0.055194
0.070313,0.070871,0.068638,0.068638,0.05388
0.068638,0.070313,0.06808,0.06808,0.053442
0.06808,0.071429,0.066406,0.066406,0.052127
0.067522,0.06808,0.067522,0.067522,0.053004
0.06808,0.06808,0.06808,0.06808,0.053442
0.06808,0.06808,0.066964,0.066964,0.052566
0.06808,0.069196,0.06808,0.06808,0.053442
0.06808,0.06808,0.06529,0.06529,0.051251
0.06529,0.065848,0.064732,0.064732,0.050813
0.06529,0.066406,0.06529,0.06529,0.051251
0.066964,0.06808,0.066964,0.066964,0.052566
0.06808,0.06808,0.06808,0.06808,0.053442
0.06808,0.06808,0.06808,0.06808,0.053442
0.06808,0.06808,0.066406,0.066406,0.052127
0.066406,0.066964,0.065848,0.065848,0.051689
0.067522,0.067522,0.067522,0.067522,0.053004
0.06808,0.06808,0.06808,0.06808,0.053442
0.06808,0.068638,0.06808,0.06808,0.053442
0.06808,0.06808,0.066406,0.066406,0.052127
0.066964,0.066964,0.066964,0.066964,0.052566
0.066964,0.066964,0.065848,0.065848,0.051689
0.066406,0.067522,0.066406,0.066406,0.052127
0.066406,0.066964,0.066406,0.066406,0.052127
0.066964,0.066964,0.066964,0.066964,0.052566
0.06808,0.068638,0.06808,0.06808,0.053442
0.068638,0.069754,0.068638,0.068638,0.05388
0.069196,0.069754,0.069196,0.069196,0.054318
0.071987,0.071987,0.071987,0.071987,0.056508
0.071987,0.071987,0.070313,0.070313,0.055194
0.070313,0.070313,0.06808,0.06808,0.053442
0.06808,0.06808,0.06808,0.06808,0.053442
0.072545,0.072545,0.072545,0.072545,0.056946
0.075893,0.075893,0.075893,0.075893,0.059575
0.075893,0.076451,0.074777,0.074777,0.058699
0.075335,0.076451,0.075335,0.075335,0.059137
0.075335,0.077009,0.073661,0.073661,0.057823
0.073661,0.073661,0.070871,0.070871,0.055632
0.070871,0.071429,0.070871,0.070871,0.055632
0.070871,0.071429,0.070313,0.070313,0.055194
0.070313,0.070871,0.070313,0.070313,0.055194
0.070313,0.070871,0.069754,0.069754,0.054756
0.069754,0.069754,0.069196,0.069196,0.054318
0.069196,0.069196,0.066964,0.066964,0.052566
0.066964,0.06808,0.066964,0.066964,0.052566
0.067522,0.067522,0.067522,0.067522,0.053004
0.067522,0.06808,0.066964,0.066964,0.052566
0.070871,0.071429,0.070871,0.070871,0.055632
0.071429,0.072545,0.071429,0.071429,0.05607
0.074219,0.074219,0.074219,0.074219,0.058261
0.075893,0.076451,0.075893,0.075893,0.059575
0.080357,0.080915,0.080357,0.080357,0.063079
0.081473,0.085379,0.081473,0.081473,0.063955
0.081473,0.082031,0.079241,0.079241,0.062203
0.079241,0.079241,0.077009,0.077009,0.060451
0.080357,0.081473,0.080357,0.080357,0.063079
0.080357,0.082589,0.080357,0.080357,0.063079
0.082031,0.084263,0.082031,0.082031,0.064393
0.082031,0.082031,0.080357,0.080357,0.063079
0.080357,0.080915,0.080357,0.080357,0.063079
0.080357,0.080357,0.079799,0.079799,0.062641
0.084821,0.084821,0.084821,0.084821,0.066583
0.084821,0.085938,0.083147,0.083147,0.065269
0.083147,0.084821,0.083147,0.083147,0.065269
0.083705,0.085379,0.083705,0.083705,0.065707
0.083705,0.085379,0.083147,0.083147,0.065269
0.085938,0.086496,0.085938,0.085938,0.06746
0.087612,0.088728,0.087612,0.087612,0.068774
0.091518,0.092634,0.091518,0.091518,0.07184
0.091518,0.092634,0.089286,0.089286,0.070088
0.089286,0.090402,0.088728,0.088728,0.06965
0.088728,0.088728,0.086496,0.086496,0.067898
0.089286,0.089844,0.089286,0.089286,0.070088
0.089286,0.090402,0.088728,0.088728,0.06965
0.088728,0.089286,0.088728,0.088728,0.06965
0.088728,0.089286,0.085938,0.085938,0.06746
0.085938,0.086496,0.084821,0.084821,0.066583
0.084821,0.085938,0.084821,0.084821,0.066583
0.084821,0.085938,0.084263,0.084821,0.066583
0.084821,0.085938,0.084821,0.085379,0.067021
0.085379,0.087054,0.084821,0.086496,0.067898
0.086496,0.089844,0.085938,0.089286,0.070088
0.089286,0.089844,0.088728,0.089844,0.070526
0.089844,0.090402,0.089286,0.090402,0.070964
0.090402,0.09096,0.089286,0.089844,0.070526
0.089844,0.092076,0.089844,0.091518,0.07184
0.091518,0.092634,0.089286,0.089844,0.070526
0.089844,0.089844,0.087612,0.08817,0.069212
0.08817,0.089286,0.085938,0.086496,0.067898
0.086496,0.087612,0.085938,0.087054,0.068336
0.087054,0.089844,0.087054,0.08817,0.069212
0.088728,0.090402,0.088728,0.089286,0.070088
0.089286,0.090402,0.08817,0.089286,0.070088
0.089286,0.094866,0.089286,0.093192,0.073154
0.093192,0.09375,0.09096,0.092076,0.072278
0.095424,0.102121,0.095424,0.09933,0.077972
0.09933,0.101563,0.098772,0.100446,0.078848
0.100446,0.101563,0.09933,0.099888,0.07841
0.099888,0.100446,0.09654,0.097656,0.076658
0.097656,0.098214,0.09654,0.097098,0.07622
0.097098,0.098214,0.09654,0.097098,0.07622
0.097098,0.101004,0.097098,0.099888,0.07841
0.099888,0.101004,0.098772,0.09933,0.077972
0.09933,0.099888,0.098214,0.098214,0.077096
0.098214,0.09933,0.097098,0.09933,0.077972
0.09933,0.099888,0.098772,0.099888,0.07841
0.099888,0.099888,0.097656,0.09933,0.077972
0.09933,0.102679,0.098772,0.102679,0.080601
0.102679,0.104911,0.101563,0.102121,0.080163
0.102121,0.102679,0.097656,0.101004,0.079286
0.101004,0.103237,0.101004,0.101563,0.079725
0.101563,0.103237,0.100446,0.102679,0.080601
0.102679,0.106027,0.100446,0.103795,0.081477
0.103795,0.107143,0.103237,0.106585,0.083667
0.106585,0.110491,0.106585,0.109375,0.085857
0.109375,0.110491,0.106585,0.107143,0.084105
0.107143,0.107143,0.104353,0.106585,0.083667
0.106585,0.107701,0.106027,0.107143,0.084105
0.107143,0.107701,0.099888,0.104353,0.081915
0.104353,0.104911,0.101563,0.102679,0.080601
0.102679,0.104353,0.101004,0.101004,0.079286
0.101004,0.101563,0.098214,0.098772,0.077534
0.098772,0.099888,0.098214,0.09933,0.077972
0.09933,0.108817,0.098214,0.105469,0.082791
0.104911,0.104911,0.102121,0.102679,0.080601
0.102679,0.103795,0.102121,0.103237,0.081039
0.103237,0.107143,0.102121,0.106585,0.083667
0.106585,0.108817,0.106027,0.106027,0.083229
0.106027,0.106585,0.104911,0.106027,0.083229
0.106027,0.108259,0.105469,0.107701,0.084543
0.107701,0.107701,0.104911,0.107143,0.084105
0.107143,0.109375,0.106027,0.106585,0.083667
0.106585,0.107143,0.104911,0.106585,0.083667
0.106585,0.107143,0.106027,0.107143,0.084105
0.107143,0.107143,0.106027,0.106585,0.083667
0.106585,0.107701,0.106027,0.106027,0.083229
0.106027,0.107143,0.103795,0.106585,0.083667
0.106585,0.113839,0.106585,0.111607,0.087609
0.111607,0.113281,0.111049,0.112165,0.088047
0.112165,0.114955,0.112165,0.112723,0.088485
0.112723,0.114955,0.111607,0.114955,0.090238
0.114955,0.117746,0.112165,0.117746,0.092428
0.117746,0.11942,0.116071,0.116071,0.091114
0.116071,0.116629,0.113839,0.114397,0.0898
0.114397,0.115513,0.111049,0.111607,0.087609
0.111607,0.112165,0.109375,0.109933,0.086295
0.109933,0.111607,0.109375,0.109933,0.086295
0.109933,0.113839,0.108259,0.112723,0.088485
0.112723,0.114955,0.112165,0.113281,0.088923
0.113281,0.113281,0.110491,0.110491,0.086733
0.110491,0.111049,0.109933,0.109933,0.086295
0.109933,0.111049,0.109375,0.111049,0.087171
0.111049,0.112165,0.110491,0.110491,0.086733
0.110491,0.111607,0.108817,0.110491,0.086733
0.110491,0.117188,0.110491,0.116629,0.091552
0.116071,0.116071,0.113281,0.116071,0.091114
0.116071,0.121652,0.115513,0.119978,0.094181
0.119978,0.121652,0.117746,0.118304,0.092866
0.125,0.132254,0.125,0.126116,0.098999
0.126116,0.128348,0.122768,0.123326,0.096809
0.123326,0.123326,0.117746,0.11942,0.093742
0.11942,0.124442,0.11942,0.124442,0.097685
0.124442,0.128348,0.124442,0.126116,0.098999
0.126116,0.129464,0.126116,0.126116,0.098999
0.126116,0.127232,0.125,0.126116,0.098999
0.126116,0.126116,0.120536,0.121652,0.095495
0.121652,0.12221,0.117188,0.121652,0.095495
0.121652,0.123326,0.119978,0.120536,0.094618
0.120536,0.120536,0.118862,0.11942,0.093742
0.11942,0.122768,0.117188,0.121652,0.095495
0.121652,0.123884,0.121652,0.123326,0.096809
0.123326,0.123884,0.119978,0.121094,0.095057
0.121094,0.12221,0.119978,0.121652,0.095495
0.121652,0.122768,0.120536,0.120536,0.094618
0.120536,0.121652,0.11942,0.119978,0.094181
0.119978,0.122768,0.119978,0.12221,0.095933
0.12221,0.127232,0.12221,0.126116,0.098999
0.126116,0.130022,0.125,0.129464,0.101627
0.129464,0.133371,0.128348,0.132813,0.104256
0.133371,0.137277,0.133371,0.135603,0.106446
0.135603,0.139509,0.132254,0.133371,0.104694
0.133371,0.135603,0.131138,0.132254,0.103817
0.132254,0.140625,0.131696,0.140067,0.10995
0.140067,0.145647,0.140067,0.143973,0.113016
0.143973,0.146205,0.141741,0.142857,0.11214
0.142857,0.143973,0.119978,0.139509,0.109512
0.139509,0.141183,0.135045,0.135045,0.106008
0.135045,0.135045,0.132813,0.135045,0.106008
0.135045,0.138393,0.134487,0.136161,0.106884
0.136161,0.145089,0.136161,0.143415,0.112578
0.143973,0.148438,0.143973,0.145647,0.11433
0.145647,0.146763,0.139509,0.140625,0.110388
0.140625,0.147879,0.140625,0.147321,0.115644
0.147321,0.150112,0.146205,0.148996,0.116959
0.148996,0.163504,0.148438,0.162388,0.127472
0.162388,0.162946,0.157366,0.160714,0.126158
0.160714,0.166853,0.160714,0.164621,0.129224
0.164621,0.165179,0.15904,0.160714,0.126158
0.160714,0.16183,0.156808,0.160714,0.126158
0.160714,0.162946,0.158482,0.15904,0.124843
0.15904,0.15904,0.152902,0.157924,0.123967
0.157924,0.166295,0.15625,0.165179,0.129662
0.165179,0.167411,0.159598,0.164063,0.128786
0.164063,0.165737,0.162388,0.165179,0.129662
0.165179,0.165179,0.162388,0.164621,0.129224
0.164621,0.167411,0.164063,0.166295,0.130538
0.166295,0.166295,0.162946,0.165179,0.129662
0.165179,0.166295,0.162946,0.165179,0.129662
0.165179,0.166853,0.164063,0.165737,0.1301
0.165737,0.170201,0.165737,0.169085,0.132729
0.169085,0.173549,0.168527,0.172991,0.135795
0.172991,0.174665,0.171875,0.173549,0.136233
0.173549,0.173549,0.167411,0.168527,0.132291
0.168527,0.169085,0.160156,0.160714,0.126158
0.160714,0.160714,0.156808,0.160714,0.126158
0.160714,0.16183,0.158482,0.161272,0.126595
0.161272,0.162388,0.160714,0.160714,0.126158
0.160714,0.162388,0.157366,0.162388,0.127472
0.162388,0.164621,0.15904,0.160156,0.125719
0.160156,0.160714,0.151786,0.152902,0.120025
0.152902,0.155134,0.145089,0.152902,0.120025
0.152902,0.159598,0.151228,0.15625,0.122653
0.15625,0.161272,0.15625,0.160714,0.126158
0.160714,0.16183,0.154576,0.155134,0.121777
0.155134,0.156808,0.15346,0.155692,0.122215
0.15625,0.160714,0.15625,0.160156,0.125719
0.160156,0.162388,0.158482,0.16183,0.127034
0.16183,0.164063,0.158482,0.160156,0.125719
0.160156,0.16183,0.159598,0.160156,0.125719
0.160156,0.161272,0.155134,0.157924,0.123967
0.157924,0.16183,0.157924,0.161272,0.126595
0.161272,0.168527,0.15904,0.167969,0.131853
0.167969,0.168527,0.157924,0.15904,0.124843
0.157366,0.157366,0.152344,0.152902,0.120025
0.152902,0.155134,0.151786,0.154576,0.121339
0.155134,0.157924,0.154576,0.157924,0.123967
0.157924,0.168527,0.157366,0.165737,0.1301
0.165737,0.166853,0.16183,0.16183,0.127034
0.15625,0.15625,0.152902,0.155692,0.122215
0.158482,0.15904,0.146205,0.149554,0.117397
0.149554,0.15067,0.143415,0.143973,0.113016
0.143973,0.145089,0.139509,0.141741,0.111264
0.147321,0.15067,0.146205,0.149554,0.117397
0.149554,0.154576,0.148438,0.154576,0.121339
0.154576,0.154576,0.152344,0.152344,0.119587
0.152902,0.15346,0.147321,0.147879,0.116082
0.147879,0.151786,0.147321,0.151786,0.119149
0.151228,0.151786,0.143973,0.144531,0.113454
0.143973,0.143973,0.137277,0.139509,0.109512
0.139509,0.140625,0.133929,0.136161,0.106884
0.136161,0.140625,0.136161,0.139509,0.109512
0.138951,0.141741,0.138951,0.140067,0.10995
0.140067,0.140625,0.136719,0.140625,0.110388
0.141183,0.144531,0.140625,0.143415,0.112578
0.143415,0.143415,0.138393,0.138951,0.109074
0.138951,0.145647,0.138951,0.141741,0.111264
0.142299,0.144531,0.141183,0.141183,0.110826
0.142299,0.149554,0.141741,0.149554,0.117397
0.148996,0.15346,0.148996,0.152902,0.120025
0.152902,0.16183,0.152902,0.160714,0.126158
0.160714,0.165179,0.160714,0.160714,0.126158
0.161272,0.162946,0.15904,0.159598,0.125282
0.159598,0.160156,0.15625,0.157924,0.123967
0.156808,0.158482,0.154576,0.157924,0.123967
0.157366,0.162946,0.157366,0.16183,0.127034
0.161272,0.162388,0.159598,0.159598,0.125282
0.160156,0.163504,0.160156,0.16183,0.127034
0.162946,0.164621,0.162388,0.162388,0.127472
0.162388,0.164621,0.162388,0.163504,0.128348
0.163504,0.165179,0.16183,0.165179,0.129662
0.165179,0.169643,0.164621,0.168527,0.132291
0.167969,0.169643,0.164621,0.165179,0.129662
0.165737,0.165737,0.155134,0.155134,0.121777
0.155134,0.155692,0.152344,0.155134,0.121777
0.15625,0.158482,0.155134,0.158482,0.124405
0.15904,0.160156,0.15625,0.156808,0.123091
0.15625,0.15625,0.150112,0.155134,0.121777
0.154576,0.160714,0.154576,0.159598,0.125282
0.15904,0.160156,0.155134,0.15625,0.122653
0.154576,0.155134,0.145089,0.145647,0.11433
0.145089,0.146205,0.141741,0.141741,0.111264
0.143973,0.147879,0.142857,0.147879,0.116082
0.147879,0.156808,0.145089,0.155692,0.122215
0.155692,0.15625,0.152902,0.152902,0.120025
0.152902,0.154018,0.15067,0.151786,0.119149
0.15067,0.151228,0.148438,0.150112,0.117835
0.149554,0.157924,0.149554,0.157366,0.123529
0.157366,0.16183,0.156808,0.161272,0.126595
0.161272,0.162388,0.151786,0.156808,0.123091
0.156808,0.157366,0.150112,0.154018,0.120901
0.152344,0.15346,0.151228,0.152902,0.120025
0.150112,0.151228,0.141183,0.145089,0.113892
0.146763,0.151228,0.145647,0.149554,0.117397
0.148996,0.154018,0.148996,0.152344,0.119587
0.15067,0.15346,0.149554,0.152344,0.119587
0.15346,0.155134,0.148996,0.15067,0.118273
0.15067,0.152902,0.150112,0.152344,0.119587
0.151786,0.152344,0.146763,0.147321,0.115644
0.146763,0.147321,0.143973,0.146205,0.114768
0.146205,0.148438,0.145647,0.147321,0.115644
0.146763,0.148996,0.144531,0.148438,0.116521
0.147879,0.154576,0.147321,0.154576,0.121339
0.154576,0.157366,0.15067,0.151786,0.119149
0.149554,0.149554,0.146205,0.148996,0.116959
0.148996,0.151228,0.148438,0.150112,0.117835
0.15067,0.151786,0.148996,0.150112,0.117835
0.149554,0.150112,0.146763,0.146763,0.115206
0.147321,0.147321,0.145647,0.146205,0.114768
0.146205,0.146763,0.143973,0.145089,0.113892
0.145089,0.147879,0.145089,0.147879,0.116082
0.147879,0.148438,0.146205,0.147321,0.115644
0.149554,0.151786,0.148438,0.151786,0.119149
0.151786,0.152344,0.147321,0.148996,0.116959
0.149554,0.149554,0.147879,0.148996,0.116959
0.149554,0.155134,0.148996,0.152902,0.120025
0.152902,0.155692,0.152902,0.154576,0.121339
0.155134,0.156808,0.154576,0.15625,0.122653
0.155692,0.160156,0.151228,0.159598,0.125282
0.159598,0.165737,0.158482,0.165179,0.129662
0.163504,0.164621,0.159598,0.161272,0.126595
0.160714,0.161272,0.155692,0.159598,0.125282
0.160156,0.160156,0.156808,0.157924,0.123967
0.158482,0.159598,0.157366,0.158482,0.124405
0.159598,0.163504,0.15904,0.163504,0.128348
0.162946,0.162946,0.158482,0.158482,0.124405
0.158482,0.158482,0.155692,0.157366,0.123529
0.157366,0.165179,0.15625,0.162388,0.127472
0.162388,0.164063,0.156808,0.157924,0.123967
0.156808,0.157366,0.154018,0.15625,0.122653
0.155692,0.157924,0.155692,0.157366,0.123529
0.157366,0.16183,0.156808,0.160714,0.126158
0.16183,0.170201,0.160714,0.169643,0.133167
0.169643,0.180246,0.169643,0.179688,0.141052
0.179129,0.184152,0.178571,0.180804,0.141928
0.180804,0.181362,0.176897,0.178571,0.140175
0.178571,0.179129,0.174665,0.179129,0.140613
0.180804,0.186384,0.178571,0.185268,0.145432
0.185826,0.191964,0.185268,0.190848,0.149812
0.19029,0.190848,0.1875,0.189732,0.148936
0.19029,0.195313,0.189732,0.195313,0.153317
0.194754,0.195871,0.189174,0.189732,0.148936
0.189174,0.19029,0.183594,0.189174,0.148498
0.189174,0.195313,0.1875,0.194196,0.15244
0.194754,0.195871,0.19029,0.191406,0.15025
0.191406,0.191964,0.184152,0.184152,0.144556
0.183036,0.186384,0.180246,0.186384,0.146308
0.185826,0.189732,0.185826,0.189732,0.148936
0.189174,0.189732,0.182478,0.184152,0.144556
0.183594,0.186942,0.18192,0.18471,0.144994
0.18471,0.189732,0.18471,0.188058,0.147622
0.1875,0.189732,0.186384,0.188058,0.147622
0.188616,0.189174,0.186942,0.188058,0.147622
0.1875,0.188058,0.185826,0.186942,0.146746
0.186942,0.186942,0.183036,0.183036,0.14368
0.183036,0.183594,0.179688,0.180804,0.141928
0.180804,0.185268,0.180246,0.183036,0.14368
0.183036,0.18471,0.180246,0.180804,0.141928
0.180246,0.183594,0.179129,0.182478,0.143242
0.184152,0.19308,0.183036,0.191964,0.150688
0.192522,0.196429,0.19029,0.195313,0.153317
0.195871,0.200335,0.194754,0.199777,0.156821
0.199777,0.201451,0.198661,0.199777,0.156821
0.199777,0.204241,0.198103,0.202567,0.159011
0.203125,0.204241,0.199777,0.203125,0.159449
0.201451,0.202567,0.199219,0.199219,0.156383
0.199219,0.215402,0.198661,0.214844,0.168649
0.215402,0.229353,0.214286,0.222656,0.174781
0.223214,0.223214,0.21317,0.217634,0.170839
0.217634,0.237165,0.213728,0.237165,0.18617
0.245536,0.248884,0.229911,0.230469,0.180914
0.227121,0.228237,0.21875,0.21875,0.171715
0.218192,0.234933,0.216518,0.234375,0.18398
0.234375,0.236607,0.22433,0.22433,0.176095
0.223214,0.225446,0.220982,0.222098,0.174343
0.223214,0.237165,0.222656,0.235491,0.184856
0.236607,0.248884,0.232701,0.24721,0.194055
0.249442,0.25558,0.238281,0.241629,0.189674
0.241071,0.249442,0.234933,0.247768,0.194493
0.247768,0.25,0.242188,0.249442,0.195807
0.25,0.250558,0.24442,0.247768,0.194493
0.247768,0.247768,0.242746,0.245536,0.192741
0.245536,0.246094,0.237165,0.240513,0.188798
0.241071,0.241071,0.236049,0.241071,0.189236
0.236049,0.238281,0.233259,0.234933,0.184418
0.234375,0.235491,0.230469,0.235491,0.184856
0.236607,0.253348,0.235491,0.252232,0.197997
0.254464,0.267299,0.254464,0.261719,0.205445
0.261719,0.279018,0.258929,0.277344,0.21771
0.277344,0.296875,0.276228,0.296317,0.232603
0.297433,0.300781,0.282924,0.283482,0.222528
0.283482,0.283482,0.27567,0.27846,0.218586
0.27846,0.279018,0.270647,0.273438,0.214644
0.271763,0.28683,0.266183,0.281808,0.221214
0.282366,0.294643,0.281808,0.292411,0.229537
0.292411,0.310268,0.288504,0.308594,0.242241
0.310268,0.318638,0.303571,0.308594,0.242241
0.308594,0.316964,0.302455,0.3125,0.245307
0.313616,0.314732,0.299107,0.301339,0.236545
0.301339,0.304129,0.289063,0.290179,0.227785
0.293527,0.304688,0.291853,0.301897,0.236984
0.301339,0.308036,0.300223,0.305804,0.24005
0.300223,0.305246,0.297991,0.300223,0.235669
0.296875,0.297991,0.287946,0.288504,0.22647
0.287946,0.298549,0.287946,0.297991,0.233917
0.300223,0.303571,0.295759,0.295759,0.232165
0.294643,0.295759,0.28404,0.291295,0.228661
0.291295,0.294643,0.283482,0.283482,0.222528
0.283482,0.291295,0.279018,0.291295,0.228661
0.292411,0.303571,0.290179,0.299107,0.234793
0.300223,0.301339,0.289063,0.294643,0.231289
0.293527,0.305804,0.292411,0.305246,0.239612
0.304688,0.311384,0.304688,0.304688,0.239175
0.303571,0.304688,0.295759,0.301339,0.236545
0.302455,0.305804,0.295759,0.295759,0.232165
0.296875,0.299107,0.291295,0.297991,0.233917
0.297991,0.302455,0.296875,0.300223,0.235669
0.300223,0.301339,0.289063,0.290179,0.227785
0.283482,0.28683,0.277902,0.279018,0.219024
0.277902,0.289063,0.277902,0.287946,0.226032
0.28125,0.299107,0.27846,0.297991,0.233917
0.304688,0.320313,0.299107,0.320313,0.25144
0.319196,0.320871,0.313616,0.320313,0.25144
0.319196,0.324777,0.309152,0.3125,0.245307
0.311384,0.313616,0.302455,0.302455,0.237422
0.302455,0.313616,0.301339,0.308036,0.241803
0.30692,0.319196,0.302455,0.316964,0.248811
0.31808,0.319196,0.311384,0.313616,0.246183
0.3125,0.313616,0.301339,0.301339,0.236545
0.297991,0.311384,0.296875,0.303571,0.238298
0.310268,0.316964,0.30692,0.316964,0.248811
0.31808,0.327009,0.316964,0.319196,0.250563
0.319196,0.324777,0.315848,0.317522,0.249249
0.313616,0.334821,0.310268,0.333705,0.261952
0.342076,0.34375,0.330357,0.331473,0.2602
0.331473,0.344866,0.331473,0.339286,0.266333
0.33817,0.341518,0.332589,0.333705,0.261952
0.331473,0.335938,0.327009,0.334821,0.262828
0.33817,0.347656,0.337054,0.34375,0.269837
0.344866,0.356027,0.34375,0.347098,0.272465
0.348214,0.357143,0.347098,0.353795,0.277722
0.354911,0.357143,0.351563,0.357143,0.280351
0.354911,0.358259,0.352679,0.356027,0.279475
0.357143,0.360491,0.348214,0.358259,0.281227
0.359375,0.367188,0.353795,0.357143,0.280351
0.356027,0.361607,0.356027,0.358259,0.281227
0.359375,0.361607,0.352679,0.352679,0.276846
0.34375,0.354911,0.342634,0.34375,0.270248
0.339286,0.341518,0.334821,0.337054,0.264984
0.33817,0.351004,0.337054,0.350446,0.275512
0.34933,0.354911,0.34933,0.353795,0.278145
0.353795,0.353795,0.348214,0.34933,0.274635
0.34933,0.350446,0.337054,0.33817,0.265861
0.33817,0.33817,0.324219,0.327009,0.257087
0.325893,0.334821,0.323661,0.332589,0.261474
0.333705,0.33817,0.332589,0.332589,0.261474
0.334821,0.337054,0.329241,0.330915,0.260158
0.332589,0.348214,0.330357,0.348214,0.273758
0.348214,0.358259,0.345982,0.354911,0.279023
0.354911,0.358259,0.350446,0.357143,0.280777
0.358259,0.359375,0.352679,0.352679,0.277268
0.354911,0.354911,0.345982,0.347098,0.27288
0.345982,0.348214,0.34375,0.344866,0.271126
0.344866,0.354911,0.344866,0.347098,0.27288
0.348214,0.351563,0.34375,0.350446,0.275512
0.351563,0.351563,0.347098,0.347098,0.27288
0.347098,0.348214,0.342634,0.347098,0.27288
0.345982,0.354911,0.345982,0.350446,0.275512
0.351563,0.358259,0.348214,0.350446,0.275512
0.350446,0.357143,0.348214,0.352679,0.277268
0.352679,0.356027,0.351563,0.352679,0.277268
0.352679,0.354911,0.345982,0.350446,0.275512
0.370536,0.372768,0.339286,0.370536,0.291307
0.370536,0.379464,0.357143,0.361607,0.284287
0.359375,0.372768,0.352679,0.370536,0.291307
0.370536,0.372768,0.360491,0.366071,0.287796
0.368304,0.377232,0.364955,0.375,0.294816
0.375,0.376116,0.363839,0.368304,0.289552
0.370536,0.386161,0.361607,0.375,0.294816
0.375,0.379464,0.361607,0.361607,0.284287
0.363839,0.370536,0.357143,0.361607,0.284287
0.361607,0.363839,0.357143,0.363839,0.286042
0.361607,0.366071,0.354911,0.361607,0.284287
0.363839,0.363839,0.354911,0.357143,0.280777
0.357143,0.366071,0.354911,0.362723,0.285164
0.363839,0.372768,0.361607,0.363839,0.286042
0.361607,0.366071,0.345982,0.350446,0.275512
0.350446,0.350446,0.325893,0.332589,0.261474
0.332589,0.345982,0.332589,0.337054,0.264984
0.339286,0.350446,0.337054,0.339286,0.266739
0.348214,0.363839,0.345982,0.361607,0.284287
0.366071,0.383929,0.366071,0.383929,0.301836
0.383929,0.399554,0.377232,0.392857,0.308855
0.392857,0.392857,0.386161,0.392857,0.308855
0.395089,0.399554,0.381696,0.386161,0.303591
0.383929,0.386161,0.370536,0.372768,0.293061
0.375,0.379464,0.368304,0.36942,0.290429
0.370536,0.381696,0.368304,0.379464,0.298326
0.383929,0.388393,0.361607,0.372768,0.293061
0.370536,0.381696,0.370536,0.379464,0.298326
0.379464,0.383929,0.375,0.377232,0.296571
0.379464,0.381696,0.372768,0.373884,0.293939
0.375,0.375,0.361607,0.366071,0.287796
0.366071,0.370536,0.363839,0.370536,0.291307
0.368304,0.375,0.368304,0.368304,0.289552
0.366071,0.370536,0.359375,0.359375,0.282532
0.361607,0.377232,0.357143,0.377232,0.296571
